CustomerID,Recency,Frequency,Monetary,Month,R_Score,F_Score,M_Score,RFM_Score,Segment
15347.0,358,6,1333.9,2011-12-01,2,4,4,244,Others
15348.0,64,1,158.04,2011-12-01,3,1,1,311,At Risk
15349.0,150,2,473.81,2011-12-01,3,2,2,322,Others
15350.0,365,2,663.25,2011-12-01,2,2,3,223,Others
15351.0,4,15,3615.18,2011-12-01,5,5,5,555,Champions
15352.0,540,1,114.95,2011-12-01,1,1,1,111,Hibernating
15353.0,246,8,3154.05,2011-12-01,2,4,5,245,Big Spenders
15355.0,21,2,277.05,2011-12-01,4,2,1,421,Others
15356.0,23,13,3464.95,2011-12-01,4,5,5,455,Frequent Buyers
15358.0,21,53,16007.29,2011-12-01,4,5,5,455,Frequent Buyers
15359.0,546,9,162.6,2011-12-01,1,4,1,141,Others
15360.0,31,1,427.93,2011-12-01,4,1,2,412,Others
15361.0,353,4,689.07,2011-12-01,2,3,3,233,Others
15362.0,440,2,613.08,2011-12-01,1,2,3,123,Others
15363.0,233,3,996.1600000000001,2011-12-01,2,3,3,233,Others
15364.0,87,2,913.19,2011-12-01,3,2,3,323,Others
15365.0,17,15,3573.26,2011-12-01,4,5,5,455,Frequent Buyers
15366.0,67,7,2389.08,2011-12-01,3,4,4,344,Others
15367.0,49,13,5005.7300000000005,2011-12-01,4,5,5,455,Frequent Buyers
15368.0,13,2,722.74,2011-12-01,5,2,3,523,Loyal Customers
15369.0,136,13,1713.3900000000003,2011-12-01,3,5,4,354,Frequent Buyers
15370.0,32,9,3713.51,2011-12-01,4,4,5,445,Big Spenders
15371.0,654,1,59.400000000000006,2011-12-01,1,1,1,111,Hibernating
15372.0,129,10,5954.42,2011-12-01,3,5,5,355,Frequent Buyers
15373.0,0,18,3218.59,2011-12-01,5,5,5,555,Champions
15374.0,120,2,307.32,2011-12-01,3,2,2,322,Others
15375.0,682,1,60.959999999999994,2011-12-01,1,1,1,111,Hibernating
15376.0,32,3,1233.3600000000001,2011-12-01,4,3,4,434,Others
15377.0,374,5,1179.95,2011-12-01,2,4,3,243,Others
15378.0,454,2,246.5,2011-12-01,1,2,1,121,Others
15379.0,161,9,4806.4400000000005,2011-12-01,3,4,5,345,Big Spenders
15380.0,0,13,3422.2,2011-12-01,5,5,5,555,Champions
15381.0,205,6,1887.62,2011-12-01,2,4,4,244,Others
15382.0,6,20,13646.5,2011-12-01,5,5,5,555,Champions
15384.0,161,5,2014.49,2011-12-01,3,4,4,344,Others
15385.0,32,3,942.08,2011-12-01,4,3,3,433,Others
15386.0,178,1,394.14,2011-12-01,3,1,2,312,Others
15387.0,484,1,468.65,2011-12-01,1,1,2,112,Hibernating
15388.0,262,1,140.54,2011-12-01,2,1,1,211,At Risk
15389.0,164,5,2733.8,2011-12-01,3,4,4,344,Others
15390.0,388,2,1216.66,2011-12-01,2,2,4,224,Others
15391.0,562,2,282.92,2011-12-01,1,2,2,122,Others
15392.0,22,7,2587.41,2011-12-01,4,4,4,444,Others
15393.0,8,5,891.34,2011-12-01,5,4,3,543,Loyal Customers
15394.0,1,13,5251.400000000001,2011-12-01,5,5,5,555,Champions
15395.0,317,1,107.45,2011-12-01,2,1,1,211,At Risk
15396.0,104,2,796.38,2011-12-01,3,2,3,323,Others
15397.0,281,1,94.0,2011-12-01,2,1,1,211,At Risk
15398.0,8,3,1339.63,2011-12-01,5,3,4,534,Loyal Customers
15399.0,14,2,549.13,2011-12-01,5,2,2,522,Loyal Customers
15400.0,84,9,1252.8,2011-12-01,3,4,4,344,Others
15401.0,444,2,216.95,2011-12-01,1,2,1,121,Others
15402.0,140,7,1816.64,2011-12-01,3,4,4,344,Others
15403.0,483,2,170.88,2011-12-01,1,2,1,121,Others
15404.0,367,1,257.06,2011-12-01,2,1,1,211,At Risk
15405.0,181,2,659.84,2011-12-01,3,2,3,323,Others
15406.0,10,6,891.77,2011-12-01,5,4,3,543,Loyal Customers
15407.0,25,4,1056.44,2011-12-01,4,3,3,433,Others
15408.0,256,1,267.18,2011-12-01,2,1,1,211,At Risk
15409.0,693,2,117.2,2011-12-01,1,2,1,121,Others
15410.0,76,10,4685.72,2011-12-01,3,5,5,355,Frequent Buyers
15411.0,18,5,1346.38,2011-12-01,4,4,4,444,Others
15412.0,163,1,190.53,2011-12-01,3,1,1,311,At Risk
15414.0,1,3,774.9000000000001,2011-12-01,5,3,3,533,Loyal Customers
15415.0,305,1,572.8100000000001,2011-12-01,2,1,2,212,Others
15416.0,56,9,4554.650000000001,2011-12-01,3,4,5,345,Big Spenders
15417.0,77,1,508.8,2011-12-01,3,1,2,312,Others
15418.0,417,2,452.32,2011-12-01,1,2,2,122,Others
15419.0,16,1,135.86,2011-12-01,5,1,1,511,Loyal Customers
15420.0,426,6,743.0,2011-12-01,1,4,3,143,Others
15421.0,50,10,3805.34,2011-12-01,4,5,5,455,Frequent Buyers
15422.0,315,8,1615.02,2011-12-01,2,4,4,244,Others
15423.0,30,4,219.14,2011-12-01,4,3,1,431,Others
15424.0,246,3,597.78,2011-12-01,2,3,2,232,Others
15425.0,392,4,1944.57,2011-12-01,2,3,4,234,Others
15426.0,11,11,2592.95,2011-12-01,5,5,4,554,Loyal Customers
15427.0,25,3,1483.14,2011-12-01,4,3,4,434,Others
15428.0,7,4,762.75,2011-12-01,5,3,3,533,Loyal Customers
15429.0,18,3,364.9,2011-12-01,4,3,2,432,Others
15430.0,459,3,903.75,2011-12-01,1,3,3,133,Others
15431.0,494,1,153.24,2011-12-01,1,1,1,111,Hibernating
15432.0,15,4,301.26,2011-12-01,5,3,2,532,Loyal Customers
15433.0,71,3,417.87,2011-12-01,3,3,2,332,Others
15434.0,0,13,2517.11,2011-12-01,5,5,4,554,Loyal Customers
15435.0,14,1,149.29,2011-12-01,5,1,1,511,Loyal Customers
15436.0,4,3,1122.53,2011-12-01,5,3,3,533,Loyal Customers
15437.0,254,2,393.45,2011-12-01,2,2,2,222,Others
15438.0,123,1,156.57999999999998,2011-12-01,3,1,1,311,At Risk
15439.0,396,4,1269.05,2011-12-01,2,3,4,234,Others
15440.0,46,3,383.68,2011-12-01,4,3,2,432,Others
15441.0,388,3,1254.21,2011-12-01,2,3,4,234,Others
15442.0,240,1,594.0,2011-12-01,2,1,2,212,Others
15443.0,4,15,4736.63,2011-12-01,5,5,5,555,Champions
15444.0,1,2,1418.26,2011-12-01,5,2,4,524,Loyal Customers
15445.0,256,2,284.5,2011-12-01,2,2,2,222,Others
15446.0,368,5,398.85,2011-12-01,2,4,2,242,Others
15447.0,322,6,484.93,2011-12-01,2,4,2,242,Others
15448.0,304,2,788.8100000000001,2011-12-01,2,2,3,223,Others
15449.0,18,5,971.22,2011-12-01,4,4,3,443,Others
15450.0,22,1,429.84,2011-12-01,4,1,2,412,Others
15451.0,426,2,233.21,2011-12-01,1,2,1,121,Others
15452.0,21,6,1799.1100000000001,2011-12-01,4,4,4,444,Others
15453.0,27,6,1253.09,2011-12-01,4,4,4,444,Others
15454.0,354,2,307.69,2011-12-01,2,2,2,222,Others
15455.0,589,1,38.25,2011-12-01,1,1,1,111,Hibernating
15456.0,275,10,2119.27,2011-12-01,2,5,4,254,Frequent Buyers
15457.0,254,1,237.07,2011-12-01,2,1,1,211,At Risk
15458.0,17,2,370.44,2011-12-01,4,2,2,422,Others
15459.0,409,2,202.83,2011-12-01,1,2,1,121,Others
15460.0,346,1,216.76,2011-12-01,2,1,1,211,At Risk
15461.0,452,3,391.29999999999995,2011-12-01,1,3,2,132,Others
15462.0,86,4,737.05,2011-12-01,3,3,3,333,Others
15463.0,21,1,126.14,2011-12-01,4,1,1,411,At Risk
15464.0,330,1,1048.85,2011-12-01,2,1,3,213,Others
15465.0,11,39,12226.15,2011-12-01,5,5,5,555,Champions
15466.0,77,4,1571.01,2011-12-01,3,3,4,334,Others
15467.0,1,4,511.88,2011-12-01,5,3,2,532,Loyal Customers
15468.0,27,7,1387.48,2011-12-01,4,4,4,444,Others
15469.0,35,6,834.4,2011-12-01,4,4,3,443,Others
15470.0,567,1,63.419999999999995,2011-12-01,1,1,1,111,Hibernating
15471.0,372,2,847.08,2011-12-01,2,2,3,223,Others
15472.0,105,1,371.56,2011-12-01,3,1,2,312,Others
15473.0,6,11,1740.0,2011-12-01,5,5,4,554,Loyal Customers
15474.0,587,1,163.1,2011-12-01,1,1,1,111,Hibernating
15475.0,69,1,454.11,2011-12-01,3,1,2,312,Others
15476.0,372,5,2180.28,2011-12-01,2,4,4,244,Others
15477.0,641,1,368.4,2011-12-01,1,1,2,112,Hibernating
15478.0,32,3,2024.98,2011-12-01,4,3,4,434,Others
15479.0,725,1,147.4,2011-12-01,1,1,1,111,Hibernating
15480.0,108,7,3592.25,2011-12-01,3,4,5,345,Big Spenders
15481.0,393,1,1993.34,2011-12-01,2,1,4,214,Others
15482.0,7,24,8107.83,2011-12-01,5,5,5,555,Champions
15483.0,153,10,862.2,2011-12-01,3,5,3,353,Frequent Buyers
15484.0,1,6,3950.55,2011-12-01,5,4,5,545,Loyal Customers
15485.0,22,8,5624.51,2011-12-01,4,4,5,445,Big Spenders
15486.0,519,1,102.0,2011-12-01,1,1,1,111,Hibernating
15487.0,671,1,231.32,2011-12-01,1,1,1,111,Hibernating
15488.0,84,5,431.92,2011-12-01,3,4,2,342,Others
15489.0,14,12,2327.36,2011-12-01,5,5,4,554,Loyal Customers
15490.0,422,2,188.1,2011-12-01,1,2,1,121,Others
15491.0,87,7,3090.85,2011-12-01,3,4,5,345,Big Spenders
15492.0,20,2,659.46,2011-12-01,4,2,3,423,Others
15493.0,24,11,4280.43,2011-12-01,4,5,5,455,Frequent Buyers
15494.0,13,6,3770.9500000000003,2011-12-01,5,4,5,545,Loyal Customers
15495.0,371,1,246.5,2011-12-01,2,1,1,211,At Risk
15496.0,623,1,146.14,2011-12-01,1,1,1,111,Hibernating
15497.0,9,11,8643.46,2011-12-01,5,5,5,555,Champions
15498.0,9,53,23220.56,2011-12-01,5,5,5,555,Champions
15499.0,715,1,161.6,2011-12-01,1,1,1,111,Hibernating
15500.0,0,4,1131.56,2011-12-01,5,3,3,533,Loyal Customers
15501.0,396,2,402.5,2011-12-01,2,2,2,222,Others
15502.0,7,27,8673.53,2011-12-01,5,5,5,555,Champions
15503.0,354,2,267.15,2011-12-01,2,2,1,221,Others
15504.0,73,5,413.9,2011-12-01,3,4,2,342,Others
15505.0,44,7,3497.14,2011-12-01,4,4,5,445,Big Spenders
15506.0,14,6,2040.03,2011-12-01,5,4,4,544,Loyal Customers
15507.0,163,1,492.36,2011-12-01,3,1,2,312,Others
15508.0,181,6,1000.27,2011-12-01,3,4,3,343,Others
15509.0,372,1,166.51,2011-12-01,2,1,1,211,At Risk
15510.0,322,1,250.0,2011-12-01,2,1,1,211,At Risk
15511.0,3,5,909.23,2011-12-01,5,4,3,543,Loyal Customers
15512.0,147,4,331.58,2011-12-01,3,3,2,332,Others
15513.0,23,41,27264.45,2011-12-01,4,5,5,455,Frequent Buyers
15514.0,4,20,5422.28,2011-12-01,5,5,5,555,Champions
15515.0,379,1,171.81,2011-12-01,2,1,1,211,At Risk
15516.0,36,3,62.43,2011-12-01,4,3,1,431,Others
15517.0,225,1,267.03,2011-12-01,2,1,1,211,At Risk
15518.0,56,23,4103.78,2011-12-01,3,5,5,355,Frequent Buyers
15519.0,375,2,344.61,2011-12-01,2,2,2,222,Others
15521.0,28,24,6674.44,2011-12-01,4,5,5,455,Frequent Buyers
15522.0,24,2,398.84,2011-12-01,4,2,2,422,Others
15523.0,76,18,17220.04,2011-12-01,3,5,5,355,Frequent Buyers
15524.0,16,2,591.4,2011-12-01,5,2,2,522,Loyal Customers
15525.0,9,3,981.01,2011-12-01,5,3,3,533,Loyal Customers
15526.0,25,2,148.44,2011-12-01,4,2,1,421,Others
15527.0,10,31,5041.78,2011-12-01,5,5,5,555,Champions
15528.0,246,1,229.33,2011-12-01,2,1,1,211,At Risk
15529.0,14,13,5084.5,2011-12-01,5,5,5,555,Champions
15530.0,13,5,1813.72,2011-12-01,5,4,4,544,Loyal Customers
15531.0,0,2,2007.44,2011-12-01,5,2,4,524,Loyal Customers
15532.0,17,12,3708.05,2011-12-01,4,5,5,455,Frequent Buyers
15533.0,11,5,746.92,2011-12-01,5,4,3,543,Loyal Customers
15534.0,717,1,162.25,2011-12-01,1,1,1,111,Hibernating
15535.0,165,10,985.82,2011-12-01,3,5,3,353,Frequent Buyers
15536.0,401,1,259.09,2011-12-01,1,1,1,111,Hibernating
15537.0,155,1,110.92,2011-12-01,3,1,1,311,At Risk
15538.0,529,11,3027.15,2011-12-01,1,5,5,155,Frequent Buyers
15540.0,3,2,460.68,2011-12-01,5,2,2,522,Loyal Customers
15541.0,106,1,85.13000000000001,2011-12-01,3,1,1,311,At Risk
15542.0,504,4,895.9,2011-12-01,1,3,3,133,Others
15543.0,280,2,242.84,2011-12-01,2,2,1,221,Others
15544.0,0,26,8134.12,2011-12-01,5,5,5,555,Champions
15545.0,46,2,428.05,2011-12-01,4,2,2,422,Others
15546.0,598,3,539.5500000000001,2011-12-01,1,3,2,132,Others
15547.0,32,27,9618.48,2011-12-01,4,5,5,455,Frequent Buyers
15548.0,587,1,158.09,2011-12-01,1,1,1,111,Hibernating
15549.0,69,9,2308.46,2011-12-01,3,4,4,344,Others
15550.0,98,13,1853.25,2011-12-01,3,5,4,354,Frequent Buyers
15551.0,28,9,1659.28,2011-12-01,4,4,4,444,Others
15552.0,209,2,252.52,2011-12-01,2,2,1,221,Others
15553.0,52,1,437.23,2011-12-01,4,1,2,412,Others
15554.0,269,1,217.2,2011-12-01,2,1,1,211,At Risk
15555.0,4,46,11744.08,2011-12-01,5,5,5,555,Champions
15556.0,16,1,279.77,2011-12-01,5,1,2,512,Loyal Customers
15557.0,20,1,473.65000000000003,2011-12-01,4,1,2,412,Others
15558.0,631,2,143.32999999999998,2011-12-01,1,2,1,121,Others
15559.0,560,1,1109.4,2011-12-01,1,1,3,113,Hibernating
15560.0,389,2,153.52,2011-12-01,2,2,1,221,Others
15561.0,3,9,1856.54,2011-12-01,5,4,4,544,Loyal Customers
15562.0,343,3,673.3800000000001,2011-12-01,2,3,3,233,Others
15563.0,0,11,2781.21,2011-12-01,5,5,4,554,Loyal Customers
15564.0,455,2,70.74000000000001,2011-12-01,1,2,1,121,Others
15565.0,42,2,173.16000000000003,2011-12-01,4,2,1,421,Others
15566.0,384,2,227.87,2011-12-01,2,2,1,221,Others
15567.0,10,1,186.01,2011-12-01,5,1,1,511,Loyal Customers
15568.0,36,2,422.52,2011-12-01,4,2,2,422,Others
15569.0,95,10,3586.35,2011-12-01,3,5,5,355,Frequent Buyers
15570.0,2,26,9211.59,2011-12-01,5,5,5,555,Champions
15571.0,3,14,4051.63,2011-12-01,5,5,5,555,Champions
15572.0,17,9,3873.69,2011-12-01,4,4,5,445,Big Spenders
15573.0,23,5,1207.18,2011-12-01,4,4,4,444,Others
15574.0,169,7,1476.7,2011-12-01,3,4,4,344,Others
15575.0,611,1,30.1,2011-12-01,1,1,1,111,Hibernating
15576.0,29,1,940.67,2011-12-01,4,1,3,413,Others
15577.0,143,5,397.98,2011-12-01,3,4,2,342,Others
15578.0,154,1,127.1,2011-12-01,3,1,1,311,At Risk
15579.0,60,7,1267.25,2011-12-01,3,4,4,344,Others
15580.0,368,14,1221.95,2011-12-01,2,5,4,254,Frequent Buyers
15581.0,112,43,5797.780000000001,2011-12-01,3,5,5,355,Frequent Buyers
15582.0,16,3,682.9100000000001,2011-12-01,5,3,3,533,Loyal Customers
15583.0,368,1,107.86,2011-12-01,2,1,1,211,At Risk
15584.0,15,7,1275.0,2011-12-01,5,4,4,544,Loyal Customers
15585.0,168,1,455.3,2011-12-01,3,1,2,312,Others
15586.0,583,4,1128.66,2011-12-01,1,3,3,133,Others
15587.0,42,7,1522.08,2011-12-01,4,4,4,444,Others
15588.0,669,1,579.6,2011-12-01,1,1,2,112,Hibernating
15589.0,244,4,456.58,2011-12-01,2,3,2,232,Others
15590.0,281,6,1466.41,2011-12-01,2,4,4,244,Others
15591.0,574,3,217.9,2011-12-01,1,3,1,131,Others
15592.0,38,1,388.58,2011-12-01,4,1,2,412,Others
15593.0,62,1,199.8,2011-12-01,3,1,1,311,At Risk
15594.0,7,6,1767.53,2011-12-01,5,4,4,544,Loyal Customers
15595.0,479,1,357.59999999999997,2011-12-01,1,1,2,112,Hibernating
15596.0,92,16,3023.59,2011-12-01,3,5,5,355,Frequent Buyers
15597.0,21,3,554.52,2011-12-01,4,3,2,432,Others
15598.0,27,4,543.02,2011-12-01,4,3,2,432,Others
15599.0,18,3,1250.06,2011-12-01,4,3,4,434,Others
15600.0,420,5,1178.71,2011-12-01,1,4,3,143,Others
15601.0,3,35,14919.220000000001,2011-12-01,5,5,5,555,Champions
15602.0,0,25,2975.9700000000003,2011-12-01,5,5,5,555,Champions
15603.0,70,3,74.73,2011-12-01,3,3,1,331,Others
15604.0,44,1,216.39000000000001,2011-12-01,4,1,1,411,At Risk
15605.0,28,10,1933.4,2011-12-01,4,5,4,454,Frequent Buyers
15606.0,49,19,4733.47,2011-12-01,4,5,5,455,Frequent Buyers
15607.0,328,13,1578.57,2011-12-01,2,5,4,254,Frequent Buyers
15608.0,20,5,1785.98,2011-12-01,4,4,4,444,Others
15609.0,174,2,270.03000000000003,2011-12-01,3,2,1,321,Others
15610.0,43,1,112.46000000000001,2011-12-01,4,1,1,411,At Risk
15611.0,1,32,2858.37,2011-12-01,5,5,4,554,Loyal Customers
15612.0,28,2,195.15,2011-12-01,4,2,1,421,Others
15613.0,602,1,433.71999999999997,2011-12-01,1,1,2,112,Hibernating
15614.0,420,7,3008.86,2011-12-01,1,4,5,145,Big Spenders
15615.0,2,54,21282.07,2011-12-01,5,5,5,555,Champions
15616.0,430,1,317.11,2011-12-01,1,1,2,112,Hibernating
15617.0,388,3,828.5500000000001,2011-12-01,2,3,3,233,Others
15618.0,24,5,747.031,2011-12-01,4,4,3,443,Others
15619.0,2,1,336.4,2011-12-01,5,1,2,512,Loyal Customers
15620.0,42,8,1909.93,2011-12-01,4,4,4,444,Others
15621.0,2,3,966.0,2011-12-01,5,3,3,533,Loyal Customers
15622.0,35,29,7700.03,2011-12-01,4,5,5,455,Frequent Buyers
15623.0,133,8,2437.05,2011-12-01,3,4,4,344,Others
15624.0,108,4,588.13,2011-12-01,3,3,2,332,Others
15625.0,92,14,3203.25,2011-12-01,3,5,5,355,Frequent Buyers
15626.0,66,4,1049.37,2011-12-01,3,3,3,333,Others
15627.0,449,2,566.9,2011-12-01,1,2,2,122,Others
15628.0,16,20,5400.41,2011-12-01,5,5,5,555,Champions
15629.0,442,4,2240.9,2011-12-01,1,3,4,134,Others
15630.0,37,4,1475.45,2011-12-01,4,3,4,434,Others
15631.0,634,1,596.67,2011-12-01,1,1,2,112,Hibernating
15632.0,7,10,3147.31,2011-12-01,5,5,5,555,Champions
15633.0,501,18,4173.41,2011-12-01,1,5,5,155,Frequent Buyers
15634.0,9,2,554.65,2011-12-01,5,2,2,522,Loyal Customers
15635.0,387,1,100.35,2011-12-01,2,1,1,211,At Risk
15636.0,81,4,1444.58,2011-12-01,3,3,4,334,Others
15637.0,44,5,797.59,2011-12-01,4,4,3,443,Others
15638.0,293,9,2137.2,2011-12-01,2,4,4,244,Others
15639.0,126,5,1028.33,2011-12-01,3,4,3,343,Others
15640.0,8,33,22648.93,2011-12-01,5,5,5,555,Champions
15641.0,97,12,5345.55,2011-12-01,3,5,5,355,Frequent Buyers
15642.0,721,1,105.78,2011-12-01,1,1,1,111,Hibernating
15643.0,171,6,647.4,2011-12-01,3,4,3,343,Others
15644.0,158,4,813.0,2011-12-01,3,3,3,333,Others
15645.0,10,4,1042.57,2011-12-01,5,3,3,533,Loyal Customers
15646.0,149,6,952.11,2011-12-01,3,4,3,343,Others
15647.0,407,1,169.0,2011-12-01,1,1,1,111,Hibernating
15648.0,196,4,599.9,2011-12-01,2,3,2,232,Others
15649.0,328,4,2170.35,2011-12-01,2,3,4,234,Others
15650.0,507,3,539.03,2011-12-01,1,3,2,132,Others
15651.0,28,5,1259.06,2011-12-01,4,4,4,444,Others
15652.0,83,6,1411.84,2011-12-01,3,4,4,344,Others
15653.0,84,2,877.44,2011-12-01,3,2,3,323,Others
15654.0,1,2,922.53,2011-12-01,5,2,3,523,Loyal Customers
15655.0,225,2,511.32,2011-12-01,2,2,2,222,Others
15656.0,37,4,748.5,2011-12-01,4,3,3,433,Others
15657.0,14,1,30.0,2011-12-01,5,1,1,511,Loyal Customers
15658.0,182,13,2270.34,2011-12-01,3,5,4,354,Frequent Buyers
15659.0,35,3,532.49,2011-12-01,4,3,2,432,Others
15660.0,17,18,2764.14,2011-12-01,4,5,4,454,Frequent Buyers
15661.0,309,8,1215.95,2011-12-01,2,4,4,244,Others
15662.0,653,2,283.73,2011-12-01,1,2,2,122,Others
15663.0,98,1,138.14,2011-12-01,3,1,1,311,At Risk
15664.0,42,7,1212.35,2011-12-01,4,4,4,444,Others
15665.0,160,5,4015.12,2011-12-01,3,4,5,345,Big Spenders
15666.0,464,2,632.94,2011-12-01,1,2,3,123,Others
15667.0,31,1,301.32000000000005,2011-12-01,4,1,2,412,Others
15668.0,209,1,76.32000000000001,2011-12-01,2,1,1,211,At Risk
15669.0,32,5,677.69,2011-12-01,4,4,3,443,Others
15670.0,288,3,315.2,2011-12-01,2,3,2,232,Others
15671.0,10,10,2635.4900000000002,2011-12-01,5,5,4,554,Loyal Customers
15672.0,717,1,45.300000000000004,2011-12-01,1,1,1,111,Hibernating
15673.0,80,10,6409.84,2011-12-01,3,5,5,355,Frequent Buyers
15674.0,65,18,6217.85,2011-12-01,3,5,5,355,Frequent Buyers
15675.0,73,4,542.04,2011-12-01,3,3,2,332,Others
15676.0,1,5,3324.09,2011-12-01,5,4,5,545,Loyal Customers
15677.0,41,3,1305.6299999999999,2011-12-01,4,3,4,434,Others
15678.0,44,3,1893.89,2011-12-01,4,3,4,434,Others
15679.0,16,4,781.28,2011-12-01,5,3,3,533,Loyal Customers
15680.0,1,12,4464.4800000000005,2011-12-01,5,5,5,555,Champions
15681.0,10,16,2480.2,2011-12-01,5,5,4,554,Loyal Customers
15682.0,591,3,316.99,2011-12-01,1,3,2,132,Others
15683.0,109,2,524.54,2011-12-01,3,2,2,322,Others
15684.0,539,6,147.79999999999998,2011-12-01,1,4,1,141,Others
15685.0,442,1,55.980000000000004,2011-12-01,1,1,1,111,Hibernating
15686.0,412,1,90.0,2011-12-01,1,1,1,111,Hibernating
15687.0,0,11,2981.5,2011-12-01,5,5,5,555,Champions
15688.0,410,1,190.57,2011-12-01,1,1,1,111,Hibernating
15689.0,111,3,521.03,2011-12-01,3,3,2,332,Others
15690.0,92,1,111.0,2011-12-01,3,1,1,311,At Risk
15691.0,244,5,511.8,2011-12-01,2,4,2,242,Others
15692.0,20,1,191.04,2011-12-01,4,1,1,411,At Risk
15693.0,651,1,37.5,2011-12-01,1,1,1,111,Hibernating
15694.0,0,28,10159.66,2011-12-01,5,5,5,555,Champions
15695.0,258,4,1131.04,2011-12-01,2,3,3,233,Others
15696.0,25,21,3757.4700000000003,2011-12-01,4,5,5,455,Frequent Buyers
15697.0,681,1,246.75,2011-12-01,1,1,1,111,Hibernating
15698.0,616,1,46.2,2011-12-01,1,1,1,111,Hibernating
15699.0,9,1,309.65,2011-12-01,5,1,2,512,Loyal Customers
15700.0,164,3,664.03,2011-12-01,3,3,3,333,Others
15701.0,60,3,1223.2,2011-12-01,3,3,4,334,Others
15702.0,468,2,140.39,2011-12-01,1,2,1,121,Others
15703.0,256,1,211.5,2011-12-01,2,1,1,211,At Risk
15704.0,132,8,3744.1800000000003,2011-12-01,3,4,5,345,Big Spenders
15705.0,193,1,143.1,2011-12-01,2,1,1,211,At Risk
15706.0,51,7,1001.8100000000001,2011-12-01,4,4,3,443,Others
15707.0,27,4,945.58,2011-12-01,4,3,3,433,Others
15708.0,32,14,4323.9800000000005,2011-12-01,4,5,5,455,Frequent Buyers
15709.0,275,2,327.85,2011-12-01,2,2,2,222,Others
15710.0,409,1,898.87,2011-12-01,1,1,3,113,Hibernating
15711.0,548,2,420.25,2011-12-01,1,2,2,122,Others
15712.0,1,13,3467.46,2011-12-01,5,5,5,555,Champions
15713.0,135,6,985.99,2011-12-01,3,4,3,343,Others
15714.0,3,5,784.8100000000001,2011-12-01,5,4,3,543,Loyal Customers
15715.0,547,5,658.02,2011-12-01,1,4,3,143,Others
15716.0,137,11,3056.81,2011-12-01,3,5,5,355,Frequent Buyers
15717.0,226,5,607.0,2011-12-01,2,4,3,243,Others
15718.0,532,1,293.79,2011-12-01,1,1,2,112,Hibernating
15719.0,24,39,10134.36,2011-12-01,4,5,5,455,Frequent Buyers
15720.0,16,2,741.92,2011-12-01,5,2,3,523,Loyal Customers
15721.0,3,1,507.08000000000004,2011-12-01,5,1,2,512,Loyal Customers
15722.0,27,15,5120.05,2011-12-01,4,5,5,455,Frequent Buyers
15723.0,356,4,947.65,2011-12-01,2,3,3,233,Others
15724.0,193,5,299.8,2011-12-01,2,4,2,242,Others
15725.0,7,1,415.25,2011-12-01,5,1,2,512,Loyal Customers
15726.0,382,1,321.91,2011-12-01,2,1,2,212,Others
15727.0,8,15,9445.51,2011-12-01,5,5,5,555,Champions
15728.0,41,3,409.80000000000007,2011-12-01,4,3,2,432,Others
15729.0,190,5,154.7,2011-12-01,2,4,1,241,Others
15730.0,57,7,1708.18,2011-12-01,3,4,4,344,Others
15731.0,545,1,125.3,2011-12-01,1,1,1,111,Hibernating
15732.0,204,12,1637.52,2011-12-01,2,5,4,254,Frequent Buyers
15733.0,274,1,162.3,2011-12-01,2,1,1,211,At Risk
15734.0,106,4,2263.3,2011-12-01,3,3,4,334,Others
15735.0,413,1,327.68,2011-12-01,1,1,2,112,Hibernating
15736.0,422,3,1717.27,2011-12-01,1,3,4,134,Others
15737.0,6,12,1121.21,2011-12-01,5,5,3,553,Loyal Customers
15738.0,10,45,13342.12,2011-12-01,5,5,5,555,Champions
15739.0,58,1,449.12,2011-12-01,3,1,2,312,Others
15740.0,41,1,154.88,2011-12-01,4,1,1,411,At Risk
15741.0,450,2,208.62,2011-12-01,1,2,1,121,Others
15742.0,611,1,156.87,2011-12-01,1,1,1,111,Hibernating
15743.0,8,4,784.46,2011-12-01,5,3,3,533,Loyal Customers
15744.0,69,1,34.8,2011-12-01,3,1,1,311,At Risk
15745.0,0,6,1071.24,2011-12-01,5,4,3,543,Loyal Customers
15746.0,126,2,182.96,2011-12-01,3,2,1,321,Others
15747.0,4,10,2560.66,2011-12-01,5,5,4,554,Loyal Customers
15748.0,32,3,614.76,2011-12-01,4,3,3,433,Others
15749.0,227,4,21535.9,2011-12-01,2,3,5,235,Big Spenders
15750.0,7,23,6352.161,2011-12-01,5,5,5,555,Champions
15751.0,452,14,1318.84,2011-12-01,1,5,4,154,Frequent Buyers
15752.0,31,10,4199.09,2011-12-01,4,5,5,455,Frequent Buyers
15753.0,296,1,79.2,2011-12-01,2,1,1,211,At Risk
15754.0,42,12,3001.86,2011-12-01,4,5,5,455,Frequent Buyers
15755.0,2,19,5964.2,2011-12-01,5,5,5,555,Champions
15756.0,53,4,532.96,2011-12-01,4,3,2,432,Others
15757.0,57,6,2940.36,2011-12-01,3,4,5,345,Big Spenders
15758.0,16,1,205.25,2011-12-01,5,1,1,511,Loyal Customers
15759.0,210,10,810.98,2011-12-01,2,5,3,253,Frequent Buyers
15761.0,434,1,143.05,2011-12-01,1,1,1,111,Hibernating
15762.0,57,2,583.75,2011-12-01,3,2,2,322,Others
15763.0,23,3,1048.67,2011-12-01,4,3,3,433,Others
15764.0,73,14,4453.28,2011-12-01,3,5,5,355,Frequent Buyers
